,year,d14c,sig_d14c,id
31,-7183.0,85.83,2.54,Brehm21_USABristlecone
32,-7184.0,85.82,2.49,Brehm21_USABristlecone
33,-7185.0,84.42,1.92,Brehm21_USABristlecone
34,-7186.0,81.02,2.47,Brehm21_USABristlecone
35,-7187.0,86.67,2.54,Brehm21_USABristlecone
36,-7188.0,80.7,2.47,Brehm21_USABristlecone
37,-7189.0,83.1,2.52,Brehm21_USABristlecone
38,-7194.0,82.83,2.54,Brehm21_USABristlecone
39,-7195.0,84.96,2.46,Brehm21_USABristlecone
40,-7196.0,85.6,2.53,Brehm21_USABristlecone
41,-7197.0,86.71,2.5,Brehm21_USABristlecone
42,-7198.0,84.92,2.56,Brehm21_USABristlecone
43,-7199.0,86.74,2.49,Brehm21_USABristlecone
44,-7200.0,82.7,2.64,Brehm21_USABristlecone
0,-7176.0,96.44,0.99,Brehm21_GermanOak
1,-7177.0,82.56,0.75,Brehm21_GermanOak
2,-7178.0,81.63,0.86,Brehm21_GermanOak
3,-7179.0,80.11,1.67,Brehm21_GermanOak
4,-7180.0,80.1,1.39,Brehm21_GermanOak
5,-7181.0,80.83,1.69,Brehm21_GermanOak
6,-7182.0,80.79,1.4,Brehm21_GermanOak
7,-7183.0,81.68,1.69,Brehm21_GermanOak
8,-7184.0,79.59,1.4,Brehm21_GermanOak
9,-7185.0,84.18,1.68,Brehm21_GermanOak
10,-7186.0,80.27,1.41,Brehm21_GermanOak
11,-7187.0,79.88,1.68,Brehm21_GermanOak
12,-7188.0,81.75,1.39,Brehm21_GermanOak
13,-7189.0,83.98,2.29,Brehm21_GermanOak
14,-7190.0,82.16,1.69,Brehm21_GermanOak
15,-7191.0,81.42,1.65,Brehm21_GermanOak
16,-7192.0,79.37,1.71,Brehm21_GermanOak
17,-7193.0,80.28,2.29,Brehm21_GermanOak
18,-7194.0,82.77,1.69,Brehm21_GermanOak
19,-7195.0,81.26,2.29,Brehm21_GermanOak
20,-7196.0,83.45,1.69,Brehm21_GermanOak
21,-7197.0,86.07,2.29,Brehm21_GermanOak
22,-7198.0,87.33,1.69,Brehm21_GermanOak
23,-7199.0,87.45,2.27,Brehm21_GermanOak
24,-7200.0,83.01,1.81,Brehm21_GermanOak
25,-7201.0,84.51,1.79,Brehm21_GermanOak
26,-7202.0,83.92,1.8,Brehm21_GermanOak
27,-7203.0,84.22,1.81,Brehm21_GermanOak
28,-7204.0,82.11,1.8,Brehm21_GermanOak
29,-7205.0,83.08,1.8,Brehm21_GermanOak
30,-7206.0,84.75,1.79,Brehm21_GermanOak
31,-7207.0,84.46,1.79,Brehm21_GermanOak
32,-7208.0,86.33,1.77,Brehm21_GermanOak
33,-7209.0,84.28,1.77,Brehm21_GermanOak
34,-7210.0,85.71,1.76,Brehm21_GermanOak
35,-7211.0,87.08,1.78,Brehm21_GermanOak
36,-7212.0,86.29,1.8,Brehm21_GermanOak
37,-7213.0,88.45,1.83,Brehm21_GermanOak
38,-7214.0,89.1,1.8,Brehm21_GermanOak
39,-7215.0,88.72,1.8,Brehm21_GermanOak
40,-7216.0,91.15,1.81,Brehm21_GermanOak
41,-7217.0,88.41,1.82,Brehm21_GermanOak
42,-7218.0,90.99,1.8,Brehm21_GermanOak
43,-7219.0,92.46,1.81,Brehm21_GermanOak
44,-7220.0,94.33,1.78,Brehm21_GermanOak
45,-7091.0,79.92,2.67,Brehm21_GermanOak
46,-7092.0,80.76,2.58,Brehm21_GermanOak
47,-7093.0,76.68,2.61,Brehm21_GermanOak
48,-7094.0,80.87,2.6,Brehm21_GermanOak
49,-7095.0,78.19,2.58,Brehm21_GermanOak
50,-7096.0,81.32,2.6,Brehm21_GermanOak
51,-7097.0,80.58,2.6,Brehm21_GermanOak
52,-7098.0,80.96,2.58,Brehm21_GermanOak
53,-7099.0,81.54,2.57,Brehm21_GermanOak
54,-7100.0,81.56,2.59,Brehm21_GermanOak
55,-7101.0,83.45,2.58,Brehm21_GermanOak
56,-7103.0,84.34,2.62,Brehm21_GermanOak
57,-7104.0,84.33,2.48,Brehm21_GermanOak
58,-7105.0,90.65,2.62,Brehm21_GermanOak
59,-7106.0,80.76,2.62,Brehm21_GermanOak
60,-7123.0,86.08,1.93,Brehm21_GermanOak
61,-7124.0,87.29,1.92,Brehm21_GermanOak
62,-7125.0,86.92,1.92,Brehm21_GermanOak
63,-7126.0,84.37,1.92,Brehm21_GermanOak
64,-7127.0,86.18,1.94,Brehm21_GermanOak
65,-7128.0,84.77,1.92,Brehm21_GermanOak
66,-7129.0,84.87,1.92,Brehm21_GermanOak
67,-7130.0,86.79,1.92,Brehm21_GermanOak
68,-7131.0,88.99,1.93,Brehm21_GermanOak
69,-7132.0,86.76,1.92,Brehm21_GermanOak
70,-7133.0,87.34,1.93,Brehm21_GermanOak
71,-7134.0,86.38,1.93,Brehm21_GermanOak
72,-7135.0,86.25,1.92,Brehm21_GermanOak
73,-7136.0,87.02,1.92,Brehm21_GermanOak
74,-7137.0,86.27,1.93,Brehm21_GermanOak
75,-7138.0,84.21,1.93,Brehm21_GermanOak
76,-7139.0,86.86,1.93,Brehm21_GermanOak
77,-7141.0,84.76,1.92,Brehm21_GermanOak
78,-7142.0,85.65,1.93,Brehm21_GermanOak
79,-7143.0,83.27,1.93,Brehm21_GermanOak
80,-7144.0,86.81,1.93,Brehm21_GermanOak
81,-7145.0,86.56,1.92,Brehm21_GermanOak
82,-7146.0,83.86,1.92,Brehm21_GermanOak
83,-7147.0,83.17,1.92,Brehm21_GermanOak
84,-7148.0,88.55,1.94,Brehm21_GermanOak
85,-7150.0,84.99,2.39,Brehm21_GermanOak
86,-7152.0,86.18,2.39,Brehm21_GermanOak
87,-7153.0,86.6,2.4,Brehm21_GermanOak
88,-7154.0,87.11,2.4,Brehm21_GermanOak
89,-7155.0,88.21,2.4,Brehm21_GermanOak
90,-7156.0,84.96,2.46,Brehm21_GermanOak
91,-7157.0,85.66,2.39,Brehm21_GermanOak
92,-7158.0,84.11,2.39,Brehm21_GermanOak
93,-7159.0,83.48,2.4,Brehm21_GermanOak
94,-7160.0,88.57,1.42,Brehm21_GermanOak
95,-7161.0,85.34,1.71,Brehm21_GermanOak
96,-7162.0,85.05,1.42,Brehm21_GermanOak
97,-7163.0,88.32,1.72,Brehm21_GermanOak
98,-7164.0,86.6,1.42,Brehm21_GermanOak
99,-7165.0,86.95,1.71,Brehm21_GermanOak
100,-7166.0,87.69,1.22,Brehm21_GermanOak
101,-7167.0,89.96,1.72,Brehm21_GermanOak
102,-7168.0,92.54,1.24,Brehm21_GermanOak
103,-7169.0,91.8,1.4,Brehm21_GermanOak
104,-7170.0,91.81,1.23,Brehm21_GermanOak
105,-7171.0,92.77,1.39,Brehm21_GermanOak
106,-7172.0,95.51,1.22,Brehm21_GermanOak
107,-7173.0,97.4,1.41,Brehm21_GermanOak
108,-7174.0,99.63,1.21,Brehm21_GermanOak
109,-7175.0,101.93,1.0,Brehm21_GermanOak
0,990.0,-25.35,2.38,Büntgen18_PAT03
1,991.0,-25.53,2.38,Büntgen18_PAT03
2,992.0,-23.62,2.38,Büntgen18_PAT03
3,993.0,-17.23,2.38,Büntgen18_PAT03
4,994.0,-12.23,2.36,Büntgen18_PAT03
5,995.0,-14.85,2.36,Büntgen18_PAT03
6,996.0,-12.09,2.37,Büntgen18_PAT03
7,997.0,-12.18,2.37,Büntgen18_PAT03
8,998.0,-14.95,2.36,Büntgen18_PAT03
9,999.0,-12.35,2.35,Büntgen18_PAT03
10,1000.0,-13.64,2.36,Büntgen18_PAT03
0,990.0,-21.77,1.44,Büntgen18_DAR01
1,991.0,-22.95,1.44,Büntgen18_DAR01
2,992.0,-24.06,1.46,Büntgen18_DAR01
3,993.0,-16.58,1.22,Büntgen18_DAR01
4,994.0,-14.03,1.21,Büntgen18_DAR01
5,995.0,-13.85,1.44,Büntgen18_DAR01
6,996.0,-17.71,1.47,Büntgen18_DAR01
7,997.0,-14.21,1.54,Büntgen18_DAR01
8,998.0,-17.98,1.45,Büntgen18_DAR01
9,999.0,-17.77,1.46,Büntgen18_DAR01
10,1000.0,-15.19,2.4,Büntgen18_DAR01
0,990.0,-19.1,2.4,Büntgen18_MON05
1,991.0,-22.9,2.4,Büntgen18_MON05
2,992.0,-20.1,2.5,Büntgen18_MON05
3,993.0,-14.2,2.5,Büntgen18_MON05
4,994.0,-7.5,2.4,Büntgen18_MON05
5,995.0,-13.3,2.5,Büntgen18_MON05
6,996.0,-6.1,2.4,Büntgen18_MON05
7,997.0,-9.2,2.4,Büntgen18_MON05
8,998.0,-9.5,2.4,Büntgen18_MON05
9,999.0,-17.1,2.4,Büntgen18_MON05
10,1000.0,-15.5,2.4,Büntgen18_MON05
0,991.0,-15.2,2.01,Büntgen18_SWE04
1,992.0,-21.14,1.39,Büntgen18_SWE04
2,993.0,-15.07,1.38,Büntgen18_SWE04
3,994.0,-10.12,1.4,Büntgen18_SWE04
4,995.0,-7.66,2.01,Büntgen18_SWE04
5,996.0,-7.04,2.03,Büntgen18_SWE04
6,997.0,-8.74,1.98,Büntgen18_SWE04
7,998.0,-14.33,1.92,Büntgen18_SWE04
8,999.0,-11.07,2.07,Büntgen18_SWE04
9,1000.0,-12.91,2.11,Büntgen18_SWE04
0,990.0,-16.71,2.03,Büntgen18_SWE03
1,991.0,-18.18,2.0,Büntgen18_SWE03
2,992.0,-21.53,1.42,Büntgen18_SWE03
3,993.0,-16.85,1.41,Büntgen18_SWE03
4,994.0,-13.55,1.35,Büntgen18_SWE03
5,995.0,-10.66,1.97,Büntgen18_SWE03
6,996.0,-13.14,1.93,Büntgen18_SWE03
7,997.0,-15.39,1.91,Büntgen18_SWE03
8,998.0,-15.57,1.91,Büntgen18_SWE03
9,999.0,-11.44,1.96,Büntgen18_SWE03
10,1000.0,-16.86,1.9,Büntgen18_SWE03
0,990.0,-21.0,2.2,Büntgen18_CHI01
1,991.0,-20.1,2.2,Büntgen18_CHI01
2,992.0,-22.8,2.2,Büntgen18_CHI01
3,993.0,-15.9,2.2,Büntgen18_CHI01
4,994.0,-9.6,2.2,Büntgen18_CHI01
5,995.0,-7.5,2.1,Büntgen18_CHI01
6,996.0,-11.9,2.1,Büntgen18_CHI01
7,997.0,-11.1,2.1,Büntgen18_CHI01
8,998.0,-8.4,2.1,Büntgen18_CHI01
9,999.0,-13.6,2.1,Büntgen18_CHI01
10,1000.0,-12.5,2.2,Büntgen18_CHI01
0,991.0,-21.61,2.07,Büntgen18_SWE02
1,992.0,-21.47,1.5,Büntgen18_SWE02
2,993.0,-10.75,1.51,Büntgen18_SWE02
3,994.0,-12.77,2.13,Büntgen18_SWE02
4,995.0,-12.47,2.14,Büntgen18_SWE02
5,996.0,-10.17,2.14,Büntgen18_SWE02
6,997.0,-10.08,2.15,Büntgen18_SWE02
7,998.0,-12.98,2.11,Büntgen18_SWE02
8,999.0,-18.55,2.09,Büntgen18_SWE02
9,1000.0,-9.82,2.16,Büntgen18_SWE02
0,990.0,-20.6,1.8,Büntgen18_ALT02
1,991.0,-21.5,1.8,Büntgen18_ALT02
2,992.0,-20.9,1.8,Büntgen18_ALT02
3,993.0,-14.2,1.8,Büntgen18_ALT02
4,994.0,-8.8,1.8,Büntgen18_ALT02
5,995.0,-13.1,2.1,Büntgen18_ALT02
6,996.0,-12.5,2.1,Büntgen18_ALT02
7,997.0,-12.5,2.0,Büntgen18_ALT02
8,998.0,-12.5,2.0,Büntgen18_ALT02
9,999.0,-13.7,2.0,Büntgen18_ALT02
10,1000.0,-13.9,2.1,Büntgen18_ALT02
0,990.0,-15.4,2.12,Büntgen18_SWE01
1,991.0,-17.19,1.54,Büntgen18_SWE01
2,992.0,-19.65,1.53,Büntgen18_SWE01
3,993.0,-9.71,1.62,Büntgen18_SWE01
4,994.0,-9.69,1.52,Büntgen18_SWE01
5,995.0,-11.2,1.53,Büntgen18_SWE01
6,996.0,-10.58,1.53,Büntgen18_SWE01
7,997.0,-12.47,1.54,Büntgen18_SWE01
8,998.0,-8.29,2.13,Büntgen18_SWE01
9,999.0,-8.98,2.15,Büntgen18_SWE01
10,1000.0,-9.39,1.54,Büntgen18_SWE01
0,-5246.0,98.94,2.26,Brehm21_AlpineLarch
1,-5247.0,99.9,1.86,Brehm21_AlpineLarch
2,-5248.0,97.68,2.26,Brehm21_AlpineLarch
3,-5249.0,94.28,1.85,Brehm21_AlpineLarch
4,-5250.0,98.77,2.26,Brehm21_AlpineLarch
5,-5251.0,102.08,1.85,Brehm21_AlpineLarch
6,-5252.0,105.31,2.27,Brehm21_AlpineLarch
7,-5253.0,107.71,1.88,Brehm21_AlpineLarch
8,-5254.0,108.95,2.27,Brehm21_AlpineLarch
9,-5255.0,108.83,1.86,Brehm21_AlpineLarch
10,-5256.0,111.14,2.28,Brehm21_AlpineLarch
11,-5257.0,110.86,1.86,Brehm21_AlpineLarch
12,-5258.0,113.99,2.32,Brehm21_AlpineLarch
13,-5259.0,113.75,1.94,Brehm21_AlpineLarch
14,-5260.0,95.01,2.29,Brehm21_AlpineLarch
15,-5261.0,95.01,1.92,Brehm21_AlpineLarch
16,-5262.0,96.7,2.26,Brehm21_AlpineLarch
17,-5263.0,92.53,1.95,Brehm21_AlpineLarch
18,-5264.0,96.45,2.25,Brehm21_AlpineLarch
19,-5265.0,93.12,1.93,Brehm21_AlpineLarch
20,-5266.0,97.0,1.9,Brehm21_AlpineLarch
21,-5267.0,98.95,2.26,Brehm21_AlpineLarch
22,-5268.0,92.83,1.87,Brehm21_AlpineLarch
23,-5269.0,97.83,2.25,Brehm21_AlpineLarch
24,-5270.0,97.55,1.85,Brehm21_AlpineLarch
25,-5271.0,99.12,2.27,Brehm21_AlpineLarch
0,-5251.0,99.6,1.87,Brehm21_USABristlecone
1,-5252.0,99.42,1.53,Brehm21_USABristlecone
2,-5253.0,102.54,1.54,Brehm21_USABristlecone
3,-5254.0,104.37,1.88,Brehm21_USABristlecone
4,-5255.0,105.98,1.51,Brehm21_USABristlecone
5,-5256.0,108.51,1.55,Brehm21_USABristlecone
6,-5257.0,110.4,1.87,Brehm21_USABristlecone
7,-5258.0,109.45,1.55,Brehm21_USABristlecone
8,-5259.0,110.31,1.54,Brehm21_USABristlecone
9,-5260.0,104.14,1.55,Brehm21_USABristlecone
10,-5261.0,91.12,1.87,Brehm21_USABristlecone
11,-5262.0,96.35,1.87,Brehm21_USABristlecone
12,-5263.0,96.6,1.32,Brehm21_USABristlecone
13,-5264.0,96.45,1.82,Brehm21_USABristlecone
14,-5265.0,95.57,1.81,Brehm21_USABristlecone
15,-5266.0,90.13,2.66,Brehm21_USABristlecone
16,-5267.0,96.87,2.59,Brehm21_USABristlecone
17,-5268.0,95.33,2.59,Brehm21_USABristlecone
18,-5269.0,92.06,2.59,Brehm21_USABristlecone
19,-5270.0,92.25,2.53,Brehm21_USABristlecone
20,-5271.0,95.5,2.58,Brehm21_USABristlecone
0,-5247.0,96.62,1.77,Brehm21_SibirianLarch
1,-5248.0,96.39,1.77,Brehm21_SibirianLarch
2,-5249.0,97.46,1.76,Brehm21_SibirianLarch
3,-5250.0,97.72,1.76,Brehm21_SibirianLarch
4,-5251.0,98.48,1.76,Brehm21_SibirianLarch
5,-5252.0,102.86,1.76,Brehm21_SibirianLarch
6,-5253.0,104.72,1.8,Brehm21_SibirianLarch
7,-5254.0,104.74,1.78,Brehm21_SibirianLarch
8,-5255.0,107.03,1.83,Brehm21_SibirianLarch
9,-5256.0,112.18,1.79,Brehm21_SibirianLarch
10,-5257.0,111.24,1.79,Brehm21_SibirianLarch
11,-5258.0,113.44,1.79,Brehm21_SibirianLarch
12,-5259.0,110.72,1.83,Brehm21_SibirianLarch
13,-5260.0,91.68,1.78,Brehm21_SibirianLarch
14,-5261.0,94.42,1.77,Brehm21_SibirianLarch
15,-5262.0,93.07,1.78,Brehm21_SibirianLarch
16,-5263.0,95.47,1.76,Brehm21_SibirianLarch
17,-5264.0,95.86,1.77,Brehm21_SibirianLarch
18,-5265.0,98.28,1.77,Brehm21_SibirianLarch
19,-5266.0,95.15,1.77,Brehm21_SibirianLarch
20,-5267.0,94.67,1.77,Brehm21_SibirianLarch
21,-5268.0,95.5,1.77,Brehm21_SibirianLarch
22,-5269.0,94.76,1.76,Brehm21_SibirianLarch
23,-5270.0,96.43,2.27,Brehm21_SibirianLarch
24,-5271.0,99.48,1.77,Brehm21_SibirianLarch
25,-5272.0,94.75,2.28,Brehm21_SibirianLarch
0,-5260.0,92.07,2.63,Brehm21_IrishOak
1,-5228.0,92.38,2.62,Brehm21_IrishOak
2,-5221.0,98.83,2.86,Brehm21_IrishOak
3,-5218.0,93.67,2.62,Brehm21_IrishOak
4,-5214.0,85.06,2.62,Brehm21_IrishOak
5,-5196.0,103.58,2.61,Brehm21_IrishOak
6,-5177.0,99.15,2.6,Brehm21_IrishOak
7,-5176.0,100.92,2.6,Brehm21_IrishOak
8,-5175.0,93.97,2.39,Brehm21_IrishOak
9,-5178.0,97.63,2.44,Brehm21_IrishOak
10,-5179.0,98.92,2.3,Brehm21_IrishOak
11,-5180.0,103.46,2.08,Brehm21_IrishOak
12,-5183.0,102.25,2.13,Brehm21_IrishOak
13,-5188.0,105.43,2.13,Brehm21_IrishOak
14,-5190.0,105.08,2.4,Brehm21_IrishOak
15,-5195.0,98.01,2.3,Brehm21_IrishOak
16,-5197.0,102.24,2.47,Brehm21_IrishOak
17,-5202.0,91.13,2.28,Brehm21_IrishOak
18,-5204.0,96.84,2.28,Brehm21_IrishOak
19,-5205.0,93.59,2.09,Brehm21_IrishOak
20,-5206.0,96.84,2.49,Brehm21_IrishOak
21,-5208.0,93.54,2.38,Brehm21_IrishOak
22,-5212.0,90.95,2.12,Brehm21_IrishOak
23,-5213.0,91.87,2.4,Brehm21_IrishOak
24,-5215.0,89.16,2.12,Brehm21_IrishOak
25,-5220.0,90.87,2.28,Brehm21_IrishOak
26,-5222.0,96.2,2.4,Brehm21_IrishOak
27,-5232.0,91.19,2.29,Brehm21_IrishOak
28,-5233.0,94.63,2.38,Brehm21_IrishOak
29,-5234.0,93.29,2.29,Brehm21_IrishOak
30,-5251.0,101.13,2.48,Brehm21_IrishOak
31,-5280.0,103.29,1.77,Brehm21_IrishOak
32,-5300.0,100.12,1.65,Brehm21_IrishOak
33,-5299.0,96.74,2.1,Brehm21_IrishOak
34,-5298.0,97.47,1.56,Brehm21_IrishOak
35,-5297.0,102.81,1.68,Brehm21_IrishOak
36,-5296.0,101.21,1.61,Brehm21_IrishOak
37,-5295.0,98.56,1.22,Brehm21_IrishOak
38,-5294.0,99.39,1.59,Brehm21_IrishOak
39,-5293.0,101.51,1.69,Brehm21_IrishOak
40,-5292.0,102.77,1.49,Brehm21_IrishOak
41,-5291.0,105.96,1.5,Brehm21_IrishOak
42,-5290.0,102.06,2.07,Brehm21_IrishOak
43,-5289.0,101.57,1.27,Brehm21_IrishOak
44,-5288.0,100.92,1.53,Brehm21_IrishOak
45,-5287.0,104.02,1.55,Brehm21_IrishOak
46,-5286.0,102.77,2.49,Brehm21_IrishOak
47,-5285.0,100.53,1.64,Brehm21_IrishOak
48,-5284.0,102.27,1.73,Brehm21_IrishOak
49,-5283.0,100.75,1.76,Brehm21_IrishOak
50,-5282.0,101.54,2.49,Brehm21_IrishOak
51,-5281.0,104.55,1.64,Brehm21_IrishOak
52,-5279.0,102.0,1.81,Brehm21_IrishOak
53,-5278.0,101.4,1.67,Brehm21_IrishOak
54,-5277.0,97.9,1.71,Brehm21_IrishOak
55,-5276.0,98.36,2.44,Brehm21_IrishOak
56,-5275.0,99.54,1.76,Brehm21_IrishOak
57,-5274.0,99.32,1.71,Brehm21_IrishOak
58,-5273.0,96.05,2.43,Brehm21_IrishOak
59,-5272.0,99.34,1.35,Brehm21_IrishOak
60,-5271.0,97.76,1.62,Brehm21_IrishOak
61,-5270.0,95.07,1.44,Brehm21_IrishOak
62,-5269.0,95.06,1.39,Brehm21_IrishOak
63,-5268.0,96.55,1.74,Brehm21_IrishOak
64,-5267.0,93.24,2.42,Brehm21_IrishOak
65,-5266.0,95.16,1.61,Brehm21_IrishOak
66,-5265.0,94.26,1.7,Brehm21_IrishOak
67,-5264.0,94.69,1.79,Brehm21_IrishOak
68,-5263.0,92.12,1.69,Brehm21_IrishOak
69,-5262.0,91.83,1.61,Brehm21_IrishOak
70,-5261.0,92.17,1.67,Brehm21_IrishOak
71,-5259.0,109.78,1.73,Brehm21_IrishOak
72,-5258.0,115.36,1.66,Brehm21_IrishOak
73,-5257.0,109.45,1.64,Brehm21_IrishOak
74,-5256.0,108.67,1.53,Brehm21_IrishOak
75,-5255.0,106.26,2.2,Brehm21_IrishOak
76,-5254.0,108.56,1.54,Brehm21_IrishOak
77,-5253.0,105.33,1.6,Brehm21_IrishOak
78,-5252.0,103.47,2.21,Brehm21_IrishOak
79,-5250.0,98.0,1.63,Brehm21_IrishOak
80,-5249.0,102.27,1.65,Brehm21_IrishOak
81,-5248.0,98.7,2.19,Brehm21_IrishOak
82,-5247.0,97.46,1.71,Brehm21_IrishOak
83,-5246.0,97.63,1.67,Brehm21_IrishOak
84,-5245.0,96.05,1.53,Brehm21_IrishOak
85,-5244.0,97.13,1.71,Brehm21_IrishOak
86,-5243.0,97.27,1.59,Brehm21_IrishOak
87,-5242.0,97.96,1.62,Brehm21_IrishOak
88,-5241.0,95.23,1.52,Brehm21_IrishOak
89,-5240.0,96.19,1.63,Brehm21_IrishOak
90,-5239.0,91.76,2.43,Brehm21_IrishOak
91,-5238.0,92.67,1.69,Brehm21_IrishOak
92,-5237.0,93.7,1.51,Brehm21_IrishOak
93,-5235.0,92.14,1.61,Brehm21_IrishOak
94,-5231.0,91.3,1.49,Brehm21_IrishOak
95,-5230.0,90.91,1.6,Brehm21_IrishOak
96,-5227.0,88.54,1.6,Brehm21_IrishOak
97,-5226.0,93.27,1.57,Brehm21_IrishOak
98,-5225.0,91.95,1.62,Brehm21_IrishOak
99,-5224.0,90.77,1.55,Brehm21_IrishOak
100,-5223.0,91.28,1.48,Brehm21_IrishOak
101,-5217.0,91.45,1.64,Brehm21_IrishOak
102,-5216.0,88.14,1.61,Brehm21_IrishOak
103,-5210.0,93.8,1.68,Brehm21_IrishOak
104,-5207.0,93.21,1.74,Brehm21_IrishOak
105,-5201.0,98.0,1.57,Brehm21_IrishOak
106,-5200.0,97.14,1.74,Brehm21_IrishOak
107,-5199.0,101.79,1.74,Brehm21_IrishOak
108,-5198.0,99.93,1.69,Brehm21_IrishOak
109,-5194.0,102.86,1.61,Brehm21_IrishOak
110,-5193.0,103.71,1.74,Brehm21_IrishOak
111,-5192.0,104.98,1.67,Brehm21_IrishOak
112,-5191.0,107.37,1.66,Brehm21_IrishOak
113,-5189.0,105.5,1.69,Brehm21_IrishOak
114,-5187.0,107.09,2.3,Brehm21_IrishOak
115,-5186.0,107.46,1.75,Brehm21_IrishOak
116,-5185.0,105.74,1.66,Brehm21_IrishOak
117,-5184.0,104.56,1.7,Brehm21_IrishOak
118,-5182.0,102.98,1.62,Brehm21_IrishOak
119,-5181.0,101.48,1.61,Brehm21_IrishOak
0,770.0,-21.8,1.6,Büntgen18_DAR06
1,771.0,-21.6,1.6,Büntgen18_DAR06
2,772.0,-23.8,1.6,Büntgen18_DAR06
3,773.0,-21.8,1.6,Büntgen18_DAR06
4,774.0,-14.1,1.6,Büntgen18_DAR06
5,775.0,-9.5,1.6,Büntgen18_DAR06
6,776.0,-7.8,1.7,Büntgen18_DAR06
7,777.0,-10.3,1.6,Büntgen18_DAR06
8,778.0,-8.6,1.6,Büntgen18_DAR06
9,779.0,-11.9,1.6,Büntgen18_DAR06
10,780.0,-12.9,1.6,Büntgen18_DAR06
0,770.0,-22.3,2.3,Büntgen18_PAT02
1,771.0,-25.9,2.3,Büntgen18_PAT02
2,772.0,-21.1,2.2,Büntgen18_PAT02
3,773.0,-17.5,2.3,Büntgen18_PAT02
4,774.0,-10.2,2.3,Büntgen18_PAT02
5,775.0,-6.2,2.3,Büntgen18_PAT02
6,776.0,-5.7,2.3,Büntgen18_PAT02
7,777.0,-13.3,2.2,Büntgen18_PAT02
8,778.0,-10.0,2.3,Büntgen18_PAT02
9,779.0,-10.1,2.3,Büntgen18_PAT02
10,780.0,-11.6,2.3,Büntgen18_PAT02
0,770.0,-25.8,2.3,Büntgen18_TAS01
1,771.0,-20.9,2.2,Büntgen18_TAS01
2,772.0,-22.5,2.3,Büntgen18_TAS01
3,773.0,-17.9,2.3,Büntgen18_TAS01
4,774.0,-12.7,2.3,Büntgen18_TAS01
5,775.0,-5.8,2.3,Büntgen18_TAS01
6,776.0,-7.6,2.3,Büntgen18_TAS01
7,777.0,-6.5,2.3,Büntgen18_TAS01
8,778.0,-9.0,2.3,Büntgen18_TAS01
9,779.0,-9.2,2.3,Büntgen18_TAS01
10,780.0,-12.4,2.3,Büntgen18_TAS01
0,770.0,-26.2,2.4,Büntgen18_PAT03
1,771.0,-25.5,2.3,Büntgen18_PAT03
2,772.0,-24.1,1.6,Büntgen18_PAT03
3,773.0,-23.9,1.6,Büntgen18_PAT03
4,774.0,-12.8,1.7,Büntgen18_PAT03
5,775.0,-8.4,1.6,Büntgen18_PAT03
6,776.0,-5.8,1.6,Büntgen18_PAT03
7,777.0,-7.9,1.5,Büntgen18_PAT03
8,778.0,-7.1,2.3,Büntgen18_PAT03
9,779.0,-12.7,2.4,Büntgen18_PAT03
10,780.0,-13.8,2.3,Büntgen18_PAT03
0,770.0,-21.6,1.4,Büntgen18_DAR01
1,771.0,-22.1,1.4,Büntgen18_DAR01
2,772.0,-24.5,1.4,Büntgen18_DAR01
3,773.0,-19.2,1.4,Büntgen18_DAR01
4,774.0,-12.2,1.2,Büntgen18_DAR01
5,775.0,-8.6,1.2,Büntgen18_DAR01
6,776.0,-9.4,1.4,Büntgen18_DAR01
7,777.0,-8.9,1.4,Büntgen18_DAR01
8,778.0,-12.2,1.4,Büntgen18_DAR01
9,779.0,-10.4,1.5,Büntgen18_DAR01
10,780.0,-8.8,1.4,Büntgen18_DAR01
0,770.0,-22.5,1.6,Büntgen18_DAR07
1,771.0,-20.7,1.6,Büntgen18_DAR07
2,772.0,-22.1,1.6,Büntgen18_DAR07
3,773.0,-23.7,1.6,Büntgen18_DAR07
4,774.0,-15.3,1.6,Büntgen18_DAR07
5,775.0,-8.1,1.6,Büntgen18_DAR07
6,776.0,-6.5,1.6,Büntgen18_DAR07
7,777.0,-8.8,1.6,Büntgen18_DAR07
8,778.0,-10.9,1.6,Büntgen18_DAR07
9,779.0,-9.8,1.6,Büntgen18_DAR07
10,780.0,-12.1,1.6,Büntgen18_DAR07
0,770.0,-18.1,3.5,Büntgen18_RUS20
1,771.0,-15.2,4.0,Büntgen18_RUS20
2,772.0,-17.2,3.5,Büntgen18_RUS20
3,773.0,-18.3,3.5,Büntgen18_RUS20
4,774.0,-11.6,3.5,Büntgen18_RUS20
5,775.0,-2.4,4.9,Büntgen18_RUS20
6,776.0,2.2,3.6,Büntgen18_RUS20
7,777.0,1.6,3.5,Büntgen18_RUS20
8,778.0,0.4,3.8,Büntgen18_RUS20
9,779.0,0.0,3.6,Büntgen18_RUS20
10,780.0,-6.1,3.0,Büntgen18_RUS20
0,770.0,-20.0,2.0,Büntgen18_USA11
1,771.0,-22.6,1.9,Büntgen18_USA11
2,772.0,-21.4,1.9,Büntgen18_USA11
3,773.0,-22.8,2.0,Büntgen18_USA11
4,774.0,-17.3,2.0,Büntgen18_USA11
5,775.0,-6.3,2.0,Büntgen18_USA11
6,776.0,-2.8,2.0,Büntgen18_USA11
7,777.0,-3.0,2.0,Büntgen18_USA11
8,778.0,-5.1,2.0,Büntgen18_USA11
9,779.0,-6.9,2.0,Büntgen18_USA11
